UBIGEO,lon,lat,altitud,densidad,area_km2,person_years,deaths,estrato,n_cells,crude_rate,res_m1,res_m2a,res_m2b,dev_m1,dev_m2b,expected_m1,SMR_m1
010506,-78.0285687789765,-6.24810373602904,2719.24658573596,2.35,118.7,3808.44820717132,0,2500-3500,,0,-0.117466661119563,-0.0845657303214497,-0.0792003648769801,-0.16612294528197,-0.112006230153923,0.0137984164745783,0
010507,-78.0048095718421,-6.40730388074667,3192.93663060278,2.68,58.8,6990.0403587444,0,2500-3500,,0,-0.198753568884892,-0.143026531568001,-0.135068548602105,-0.281079992687069,-0.191015773283147,0.0395029811444814,0
010508,-78.012398892249,-6.20743103417467,2635.02310654686,2.17,69.6,6757.25684931507,0,2500-3500,,0,-0.149800154848484,-0.105247169719253,-0.0981423312138061,-0.211849410632315,-0.138794215845477,0.0224400863926297,0
010509,-77.9666459299859,-6.17874854652852,2454.80479825518,1.4,83.1,32653.0154626721,0,1500-2500,,0,-0.298539116156605,-0.176577138142657,-0.160941302190289,-0.422198066967548,-0.227605372303493,0.0891256038755669,0
010510,-78.1025962045647,-6.11738043103688,2566.40933333333,1.19,67.9,3210.00245700246,0,2500-3500,,0,-0.0995449418630531,-0.0537969931213037,-0.0486559732135858,-0.140777806848371,-0.0688099372091151,0.00990919545051861,0
010511,-77.960797750635,-6.49656293076283,3174.84804928131,3.45,87.8,6130.06242038217,0,2500-3500,,0,-0.184668278136434,-0.149320937385769,-0.142810382004916,-0.261160383480632,-0.201964379079035,0.0341023729498754,0
010512,-78.2168587560265,-6.22180693466095,2046.7338920901,3.16,172.3,31545.1015486164,0,1500-2500,,0,-0.228148427270689,-0.20885836527341,-0.197959394711659,-0.322650600080301,-0.279956860800397,0.052051704866089,0
010513,-78.1639904392186,-6.34578356030177,2054.45474777448,3.4,364.5,29417.026780932,0,1500-2500,,0,-0.221469690114388,-0.209288439085033,-0.199107967881741,-0.313205439414335,-0.281581188554904,0.0490488236393633,0
010514,-78.0862826784513,-6.47474388983124,2378.49040841584,3.24,291.3,40153.2390243902,0,1500-2500,,0,-0.31689486308155,-0.277403394455611,-0.263672733388944,-0.448157013216293,-0.37288955558663,0.100422354247474,0
010515,-78.2918481449731,-6.30757106652817,1663.71284829721,3.39,116.7,10996.0350250179,0,1500-2500,,0,-0.101115477348316,-0.103246621140279,-0.0979934309355566,-0.142998879431818,-0.138583639052535,0.0102243397593777,0
010516,-77.9633609159925,-6.08408129908764,2394.57760814249,0.49,35.6,4328.30017761989,0,1500-2500,,0,-0.105018490981188,-0.0389594388586099,-0.0336711147969266,-0.148518574245552,-0.0476181472060349,0.0110288834479658,0
010517,-77.8595311741832,-6.65901777645321,2902.09500247402,2.24,182,5787.04871447903,0,2500-3500,,0,-0.158449202348226,-0.108938783641849,-0.101850136847553,-0.22408101090806,-0.144037844859365,0.025106149724789,0
010518,-78.045813634257,-6.00459317191287,2210.00519031142,1.4,208.2,4864.82015503876,0,1500-2500,,0,-0.0996373110836135,-0.0612899802342567,-0.0558014579097119,-0.140908436652833,-0.078915178576106,0.00992759375997277,0
010519,-77.8917570435732,-6.48274253288561,2623.83975026015,3.38,86.4,3414.14382022472,0,2500-3500,,0,-0.105854962443784,-0.0910572535151604,-0.0868239471564094,-0.149701523532494,-0.122787603607359,0.0112052730739749,0
010520,-78.093517411633,-6.05696375210711,2288.23262178435,2.09,165,17164.6130558184,0,1500-2500,,0,-0.196388533391245,-0.142989088875279,-0.132888094709401,-0.277735327416461,-0.187932145815956,0.0385684560475643,0
010521,-77.8924756497027,-6.56905834655432,2944.78863409771,4.67,90.1,24195.7678285897,0,2500-3500,,0,-0.330605675879334,-0.315374657060722,-0.306020698203331,-0.467547030626077,-0.432778621766035,0.109300112923631,0
010522,-77.9435272558512,-6.38686422993705,2678.35767022149,1.93,109.2,10972.1053401609,0,2500-3500,,0,-0.195244004014012,-0.129289574425307,-0.119872185062633,-0.276116718448642,-0.169524869866874,0.0381202211034234,0
010523,-78.0193900557865,-6.14406859492542,2891.89937106918,1.29,14,11609.099378882,0,2500-3500,,0,-0.223328998038904,-0.119729882989541,-0.108865117382906,-0.315834897897812,-0.153958525472245,0.0498758413650608,0
010601,-77.4389554802052,-6.37280476444626,2165.34628975265,3.93,102.2,51769.2880137522,0,1500-2500,,0,-0.315975002393743,-0.312658305290243,-0.299793640808797,-0.446856133756103,-0.423972232745009,0.099840202137726,0
010602,-77.4200085871875,-6.54747129603818,1945.83576004659,10.13,153.9,22845.6423722758,0,1500-2500,,0,-0.181035370171983,-0.286327723243589,-0.287642260966731,-0.256022675766452,-0.406787586570812,0.0327738052533069,0
010603,-77.6654471245292,-6.3862222610698,2388.09625935162,23.67,180.9,5084.03949447077,0,1500-2500,,0,-0.113391957408042,-0.244065318946975,-0.256447977768121,-0.160360444030485,-0.36267220820283,0.0128577360048272,0
010604,-77.5305650563126,-6.43557173607906,1771.79558652729,8.3,77.7,20887.9184423218,0,1500-2500,,0,-0.152049092637442,-0.227543080357548,-0.226082524615279,-0.215029888954393,-0.319728972526477,0.0231189265718694,0
010605,-77.5760469077063,-6.55307550335834,2254.45475841874,11.49,615.2,19159.2742393509,0,1500-2500,,0,-0.203258523727506,-0.322159312438198,-0.326201074091806,-0.287450960923372,-0.461317983041303,0.041314027467885,0
010606,-77.5660920081011,-6.35104334256553,2198.30174291939,9.89,82.3,13214.0999408634,0,1500-2500,,0,-0.163010474717504,-0.243677425596577,-0.244812585315737,-0.230531624154371,-0.346217278393136,0.0265724148676261,0
010607,-77.48511373563,-6.29166112415256,2420.40586145648,1.8,202.7,12296.0025542784,0,1500-2500,,0,-0.179654583447372,-0.119707310983261,-0.110481529497894,-0.254069948453763,-0.156244477407645,0.0322757693536488,0
010608,-77.4136454068421,-6.49865840402846,1775.73319327731,8.29,43,3401.82232346242,0,1500-2500,,0,-0.061549785096687,-0.0919833282381992,-0.0913894737389464,-0.0870445408448842,-0.129244233219758,0.00378837604544835,0
010609,-77.3544294449095,-6.40540565449229,2143.90079681275,3.65,225.3,79776.2420142421,0,1500-2500,,0,-0.386874489538302,-0.371582019018291,-0.35493135678369,-0.547123150041235,-0.501948738474978,0.149671870655522,0
010610,-77.4584166014067,-6.45523403619219,1921.86666666667,6.8,20.2,4245.02996254682,0,1500-2500,,0,-0.0767098676408835,-0.101745969282396,-0.100167607511976,-0.108484135185582,-0.141658389053901,0.00588440379348186,0
010611,-77.4671571268352,-6.49135050995061,1812.53271028037,8.35,19.5,2311.03103448276,0,1500-2500,,0,-0.0521920086656252,-0.0776568746982756,-0.0772001103694602,-0.0738106465024212,-0.10917744310119,0.00272400576855269,0
010612,-77.3342476853712,-6.20719398059522,2334.15945211209,9.31,862,32935.941662227,0,1500-2500,,0,-0.279627605245324,-0.397705935827244,-0.398593449909343,-0.395453151751848,-0.563696262734874,0.0781915976152349,0
010701,-78.440010890735,-5.8388384311545,1301.7112789402,1.34,729.5,463273.752067419,0,500-1500,,0,-0.46732172053998,-0.343392805830934,-0.310231123966867,-0.660892715179169,-0.438733062984193,0.218389590488447,0
010702,-78.174757470315,-5.61429296106619,1843.71266843661,2.63,1802.9,194461.645720739,0,1500-2500,,0,-0.490197617671489,-0.429351195659436,-0.40275855531206,-0.693244119154001,-0.56958661128411,0.240293704370804,0
010703,-78.6077136931231,-5.91672204368311,1240.00418785522,2.13,301.8,69616.1234833881,0,500-1500,,0,-0.169378295641255,-0.156357704610034,-0.144522563176849,-0.239537082867502,-0.204385768913623,0.0286890070343363,0
010704,-78.6112418331791,-5.71730176229483,682.884401521803,0.44,308,51991.3710400247,0,500-1500,,0,-0.0641007142711356,-0.0361798314353551,-0.0306944155584787,-0.0906520994800426,-0.0434084587719164,0.00410890157006977,0
010705,-78.234956928512,-5.9524584133966,1718.93626317142,2.26,351.2,57313.1590315037,0,1500-2500,,0,-0.241521751379665,-0.2027311798809,-0.188588967528878,-0.341563336409225,-0.266705075593279,0.0583327563895008,0
010706,-78.4106725028503,-6.06346915986961,1691.30029658922,1.43,365.1,90603.9588624575,0,1500-2500,,0,-0.296933646117585,-0.20378601116013,-0.185216604918578,-0.419927589464381,-0.261935834652553,0.0881695901966829,0
010707,-78.5233625910542,-6.011996803617,1434.17131474104,1.37,135.7,25938.0444170265,0,500-1500,,0,-0.126450481534356,-0.0905189968993778,-0.0819517928461833,-0.178827985954495,-0.115897336903863,0.0159897242802705,0
020101,-77.4715133204753,-9.57041621931897,4156.67878275571,3.58,423.1,547490.185899908,2,>3500,,3.65303351824034,-1.74490277201971,-0.822859142630826,-0.705952265853633,-2.04387038295166,-0.761442285296966,6.42180815397005,0.311438764916011
020102,-77.851560240724,-9.46607054951181,3010.10200129116,0,138.5,13590.2809053976,0,2500-3500,,0,-0.255412376532865,-0.0149124826728597,-0.0691317416307124,-0.361207646890721,-0.0977670466046263,0.0652354820861659,0
020103,-77.8216414472829,-9.57632607002824,2477.98797250859,0,52.1,2215.50511945393,0,1500-2500,,0,-0.0787819058251992,-0.004946261466483,-0.0228834446171567,-0.111414439687597,-0.0323620777313967,0.00620658868545055,0
020104,-77.8193308478728,-9.73105772153947,2967.54997854998,0.61,209.2,13238.8105387803,0,2500-3500,,0,-0.247168792114808,-0.0934686961927403,-0.0818613741682279,-0.349549458004137,-0.115769465583206,0.0610924117954929,0
020105,-77.4846990954108,-9.47136268960745,4146.15994832041,3.97,345.9,700825.023289494,1,>3500,,1.42688968967782,-2.50707033082194,-1.77968565907928,-1.68780132562049,-3.18223100433693,-2.04922226325826,8.16289610308397,0.122505540603683
020106,-77.6038368045128,-9.44132927899562,3776.64511494253,4.75,62.3,41585.3086804204,0,>3500,,0,-0.611607991986362,-0.535784023996301,-0.521693145377694,-0.864944317122889,-0.737785521590213,0.37406433586159,0
020107,-77.7178861343056,-9.63677255620655,3987.09429429429,0.5,148.6,8877.08912655971,0,>3500,,0,-0.304604403234871,-0.0942727116558394,-0.0819950914550141,-0.430775678213317,-0.115958570383703,0.0927838424700717,0
020108,-77.3716413249436,-9.6218536227363,4364.68151879117,6.66,231,20027.0003977725,1,>3500,,49.9325900103955,1.40984413923435,1.49195022036479,1.51222884083106,1.07916242993554,1.13457726979421,0.268907334333783,3.71875316259967
020109,-77.9103089875164,-9.64573886247027,2014.71548011148,0,352.3,7995.39215686275,0,1500-2500,,0,-0.112381044783772,-0.00762260968846296,-0.0351891116850297,-0.158930797686869,-0.0497649189928305,0.0126294992266923,0
020110,-77.7946014554215,-9.48122604961253,3223.78427205101,0.91,168.4,41837.3993802053,0,2500-3500,,0,-0.492762083313908,-0.216571530192047,-0.193706395285396,-0.69687082124575,-0.273942211331011,0.242814470751863,0
020111,-77.6939767543883,-9.52095764686162,3998.19821978774,1.51,261.6,27895.0920977828,0,>3500,,0,-0.542046581167571,-0.276541106308458,-0.254309639929667,-0.766569626525148,-0.359648141830753,0.293814496155452,0
020112,-77.4820254166034,-9.39260929993872,4218.85049580473,3.6,117.3,60589.8966880196,0,>3500,,0,-0.860528550145914,-0.637925636905595,-0.613241277558767,-1.21697114642561,-0.867254131730611,0.740509385616228,0
020201,-77.5676365374616,-9.80042110125868,4162.52637362637,1.58,162.6,17373.1328735632,0,>3500,,0,-0.452297980030946,-0.232025127523928,-0.213950226906501,-0.639645937593719,-0.302571312563975,0.204573462740074,0
020202,-77.796143910646,-9.80759349600323,2718.52012383901,0,259.4,12824.5347593583,0,2500-3500,,0,-0.215476934430133,-0.0130686183215356,-0.0605194012579904,-0.304730403049672,-0.0855873580457493,0.0464303092714078,0
020203,-77.6787437212362,-9.78608361191943,3559,0.51,40,2784.38814016173,0,>3500,,0,-0.145776203530959,-0.0474953725249216,-0.0413019760889337,-0.206158684104743,-0.0584098147377794,0.0212507015158996,0
020204,-77.6154239325738,-9.70305127801908,4112.57939669892,0,156.9,11966.8537825811,0,>3500,,0,-0.369163512196221,-0.0191833107751753,-0.0892211957382802,-0.522076045681181,-0.12617782506422,0.136281698737049,0
020205,-77.6357628974101,-9.83800299215221,3746.82122260669,0.41,77.5,5760.1948579161,0,>3500,,0,-0.225141620282262,-0.0651819203588595,-0.0562840371568298,-0.318398332857829,-0.0795976486922999,0.0506887491833224,0
020301,-77.0073446596003,-9.08182972321732,3172.7476635514,1.21,95.4,27003.1404526988,0,2500-3500,,0,-0.387230148049894,-0.194803944318158,-0.176727293852757,-0.547626127131901,-0.249930135808065,0.149947187558743,0
020302,-76.9986165037868,-9.22012271232257,2966.88027210884,1.61,65.5,15335.3143863179,0,2500-3500,,0,-0.265937643153687,-0.156134134612933,-0.143598475250128,-0.376092621693481,-0.203078911234829,0.0707228300461379,0
020303,-77.0720439668961,-9.02773695304104,3036.74225526642,2.77,72,10685.9357400722,0,2500-3500,,0,-0.229261346084237,-0.170634154525148,-0.161323911423238,-0.32422450496024,-0.228146463469819,0.0525607648083564,0
020304,-77.0074381252353,-9.13932929245285,3314.96256684492,0,50.5,15077.0081799591,0,2500-3500,,0,-0.307452850275424,-0.0173158388846779,-0.080354295708395,-0.434803990649769,-0.11363813478575,0.0945272551424823,0
020305,-77.1129241555789,-9.11603193624987,3983.83428571429,0.92,172.2,32764.0657644824,0,>3500,,0,-0.584531696086367,-0.238560054044509,-0.213963966354515,-0.826652652242288,-0.302590743077695,0.341677303729604,0
020306,-77.0417395504954,-9.21842937165199,4076.27464788732,0.92,102,9141.61727349704,0,>3500,,0,-0.318720535433589,-0.128967471427232,-0.115698372555659,-0.450738903816996,-0.163622207612708,0.101582779707073,0
020401,-77.3976043384862,-9.2055820344918,4360.37428175154,1.76,451.6,37856.1510880829,0,>3500,,0,-0.711980467552702,-0.376948821638009,-0.349648858314898,-1.00689243335777,-0.494478157497198,0.506916186176564,0
020402,-77.4057481443076,-9.09720830074166,3729.89614935823,2.1,76.6,23025.7412751678,0,>3500,,0,-0.447324214531536,-0.271970607196836,-0.254113664757841,-0.632611970968391,-0.359370991084869,0.200098952906256,0
020501,-77.1792416703778,-10.1781669246536,3833.10882070949,0.84,185.9,32175.0021978022,0,>3500,,0,-0.549140440186719,-0.218184020450145,-0.1947151825393,-0.776601858159589,-0.275368851947031,0.301555223048463,0
020502,-77.1597591033355,-10.3099488345478,2495.4552238806,0.83,11.9,1761.4025974026,0,1500-2500,,0,-0.0709319594168269,-0.0329018315524394,-0.02921366987704,-0.100312939012975,-0.0413143681468003,0.00503134286671038,0
020503,-77.4998666899256,-10.2032433115108,2359.69106881406,0,122,7929.13926499033,0,1500-2500,,0,-0.139282874348008,-0.00890594640072293,-0.0411815140919324,-0.196975729909261,-0.0582394557478696,0.019399719086643,0
020504,-77.1309627639192,-9.96577657001748,4495.79840686275,3.3,437.1,16204.265917603,0,>3500,,0,-0.485960048826798,-0.338198084402497,-0.323904433367193,-0.687251291822349,-0.458070042580657,0.236157169055744,0
020505,-77.3424867223324,-10.1904461757355,4051.31370656371,1.25,185.3,14982.1745689655,0,>3500,,0,-0.404569918607579,-0.188532633902916,-0.171756840460836,-0.572148265823018,-0.242900853210067,0.163676819042143,0
020506,-77.1909805944855,-10.3344555893414,3229.3347639485,1.07,20.7,2194.3422818792,0,2500-3500,,0,-0.113120479302226,-0.0534691600270791,-0.0482168105938547,-0.159976516011353,-0.0681888674762041,0.0127962428375654,0
020507,-77.5855392774548,-10.301392568789,1694.38817330211,0.37,305.4,18283.9584026622,0,1500-2500,,0,-0.133726493916221,-0.0497010575515129,-0.0445885974301486,-0.189117821344923,-0.0630577992129103,0.0178827751751251,0
020508,-76.9438335945624,-9.91715721129667,4262.08557083606,4.84,818.2,51618.0709531014,0,>3500,,0,-0.805555033632731,-0.680296672482235,-0.663870745678705,-1.13922685380132,-0.938855012201564,0.648918912211031,0
020509,-77.0315402938351,-10.1139255361152,4196.29449394563,2.6,389.9,10501.09375,0,>3500,,0,-0.355598442270648,-0.227922869085072,-0.215527647565546,-0.502892139817896,-0.304802122253564,0.126450252145311,0
020510,-77.4107728566077,-10.2469448999451,3834.23489425982,1.03,117.6,10523.0595150625,0,>3500,,0,-0.314175071026908,-0.136897434580535,-0.123434384482337,-0.444310646405784,-0.174562580598096,0.0987059752547629,0
020511,-77.1062881591351,-10.3018651210988,3299.35959885387,1.66,62.5,3420.49126637555,0,2500-3500,,0,-0.145488627196133,-0.0832420978744749,-0.0767620506387096,-0.205751989751814,-0.108557933088833,0.0211669406434152,0
020512,-77.1047315922115,-10.3609236087117,3492.26148409894,0.62,126.1,4000.03076923077,0,2500-3500,,0,-0.170205588284629,-0.061016383823532,-0.0535740401111596,-0.240707051343813,-0.0757651341163221,0.0289699422833166,0
020513,-77.0034120248504,-10.238927240369,4253.52933673469,2.23,210.7,6839.74863387978,0,>3500,,0,-0.292419540156028,-0.173950499395866,-0.1632460558701,-0.413543679591559,-0.230864786215412,0.085509187465063,0
020514,-77.2098550473502,-10.291528800286,3786.82045929019,1.24,42.7,3684.7337398374,0,>3500,,0,-0.182735825635518,-0.0870128352387122,-0.0791823715084701,-0.258427482945195,-0.111980783688143,0.0333923819706945,0
020515,-77.2080351935023,-10.2324760812131,3927.22661523626,2.37,92.6,4942.73780487805,0,>3500,,0,-0.222581934170528,-0.140227977403164,-0.131893029991767,-0.314778390043196,-0.186524911796839,0.0495427174190931,0
020601,-77.6396212074073,-9.29359584666207,3832.54130534003,3.95,195.6,132907.084063794,1,>3500,,7.52405341704746,-0.219687826136011,0.224064432400049,0.296254717906081,-0.227561586435587,0.281346997194572,1.24514056484019,0.803122176112181
020602,-77.6100098930358,-9.29003352547106,2962.40490797546,3.31,14.6,22277.4176300578,0,2500-3500,,0,-0.319858893743422,-0.260473820536672,-0.248417441625954,-0.452348785577602,-0.351315315077451,0.102309711906765,0
020603,-77.6448835770599,-9.22352551019526,3164.64189189189,2.81,13.2,12049.0235448005,0,2500-3500,,0,-0.257750900592824,-0.190137405246177,-0.179970540470278,-0.364514819332251,-0.254516779160683,0.0664355267564119,0
020604,-77.6324288662174,-9.36103581569866,3601.36875,0.93,43.3,20712.2621170997,0,>3500,,0,-0.404156538044303,-0.172120611826588,-0.15429581096944,-0.571563657424011,-0.218207228490337,0.163342507243956,0
020605,-77.7292953032856,-9.2901920504656,3736.48850574713,2.92,46.4,12916.121966397,0,>3500,,0,-0.335848337177424,-0.236937444423748,-0.225093059580576,-0.474961273336765,-0.318329657654906,0.11279410558484,0
020606,-77.495537240881,-9.30371994836484,4110.26861167002,2.45,177.2,86343.3637307656,0,>3500,,0,-0.990844253555397,-0.623012977282435,-0.587242725487811,-1.40126538157749,-0.830486626789802,0.981772334803752,0
020607,-77.5741962380765,-9.35601853691595,3059.33834586466,4.75,11.9,11629.0006858711,0,2500-3500,,0,-0.241630751804925,-0.228993779658444,-0.22248087937854,-0.341717486288932,-0.314635476985823,0.0583854202178133,0
020608,-77.4329997965515,-9.34393362054032,4529.51233671988,3.36,123,19988.0035928144,0,>3500,,0,-0.545332905296584,-0.381563703192247,-0.365797776715192,-0.771217190678752,-0.51731617691655,0.297387977599213,0
020609,-77.5647140850815,-9.15441906258226,4444.92842105263,2.57,127.9,23318.1226639484,0,>3500,,0,-0.573841590652519,-0.358098363804533,-0.338629495763381,-0.811534560154543,-0.478894425528137,0.329294171162613,0
020610,-77.661796941484,-9.25893949408872,2803.91954022989,3.63,15.8,31001.1919004764,0,2500-3500,,0,-0.349673520277371,-0.303072340930271,-0.290224666014635,-0.494513034779002,-0.410439658813098,0.122271570783169,0
020611,-77.6309262423518,-9.40408330753905,3786.99015748032,5.16,45.3,26263.134533252,0,>3500,,0,-0.487888814611756,-0.443290164483475,-0.433448790785999,-0.689978978554078,-0.612989158523777,0.238035495423264,0
020701,-77.2909686696293,-9.09715859964273,3703.50778703368,1.84,247.6,87728.1735077971,0,>3500,,0,-0.864603678160318,-0.496426938565951,-0.460719465595214,-1.22273424773198,-0.651555716694036,0.747539520288351,0
020702,-77.1695725673549,-9.01119399147371,3263.89379370629,4.57,205,25443.4875076173,0,2500-3500,,0,-0.390909592720744,-0.355344905279901,-0.344800199707455,-0.552829647687419,-0.487621118735234,0.152810309681098,0
020703,-77.2564403529436,-9.00766287482696,3580.2841781874,2.8,174.8,32850.0544984731,1,>3500,,30.4413498019153,1.4758690494323,2.46115784243217,2.63556357811499,1.11518698569666,1.6072988861087,0.25488732933938,3.92330212173281
020801,-78.2232422965899,-9.51809196130215,396.633259423503,0.15,1210.5,325305.839255715,0,lowland (<500 m),,0,-0.0755851871946598,-0.0320881759856229,-0.0426876870948392,-0.106893596845197,-0.0603695060358605,0.00571312052325176,0
020802,-78.1427080034086,-9.37298091076332,899.9715295869,0.73,481.5,43586.1516300227,0,500-1500,,0,-0.0860019269916145,-0.0550795870233327,-0.048074698230689,-0.121625091541762,-0.0679878902448341,0.00739633144627099,0
020803,-78.3553989931876,-9.50978168851302,132.914554374489,0,219.1,18698.4708171206,0,lowland (<500 m),,0,-0.00398993785428201,-0.000746768636536827,-0.00335079359799944,-0.00564262422655142,-0.00473873775100375,1.59196040810325e-05,0
020804,-78.0203039056763,-9.50589641018267,1210.20517199317,0.24,366,73375.8794712286,0,500-1500,,0,-0.168134527078891,-0.0582347607294787,-0.0633437763920886,-0.237778128498154,-0.0895816276656204,0.0282692191960424,0
020901,-77.9290353422328,-8.54891149831136,3431.60695344726,0,151.9,14339.0050223214,0,2500-3500,,0,-0.314535158382685,-0.0174874580001549,-0.0811800402524585,-0.444819886827962,-0.114805913919021,0.0989323658588206,0
020902,-77.8834873583495,-8.50802907471379,3650.77399380805,1.2,57.6,2958.2557544757,0,>3500,,0,-0.155648284426166,-0.0740258335854972,-0.0672271597757179,-0.220119914795588,-0.0950735611146432,0.0242263884448086,0
020903,-78.0468528446354,-8.60481024161584,2701.23018648019,0,154.1,3762,0,2500-3500,,0,-0.115678831472202,-0.00703262331012564,-0.0325651689239796,-0.16359457234746,-0.0460541035532627,0.0133815920507742,0
020904,-77.7889404291439,-8.52328330311795,3985.3167192429,0.93,426.6,23052.1127348643,0,>3500,,0,-0.490555543505956,-0.201161656284636,-0.180520449131551,-0.693750302723427,-0.255294467447522,0.240644741264424,0
020905,-77.8929900113187,-8.67811875458558,2499.04829545455,0.93,94.8,8471.0147601476,0,1500-2500,,0,-0.155863808460142,-0.0760814607943713,-0.0679424246531494,-0.220424711807455,-0.0960850984049959,0.0242935267876997,0
020906,-77.8471522211397,-8.62509127520263,3502.61523809524,1,46.9,5212.02380952381,0,>3500,,0,-0.19508547900081,-0.0867559356827367,-0.0780337411550033,-0.275892530224997,-0.110356375064117,0.0380583441169754,0
020907,-77.9700947280324,-8.64149007970217,2444.87526427061,0.51,85.1,5781,0,1500-2500,,0,-0.124912121003002,-0.0468224621712909,-0.040557292154669,-0.176652415627235,-0.0573566726182608,0.0156030379734687,0
021001,-77.2328937178271,-9.32313081361021,4086.71310375671,3.74,399.9,78269.0637364879,0,>3500,,0,-0.935903378459097,-0.714338863335611,-0.687790346540378,-1.32356725088765,-0.972682436146693,0.875915133811152,0
021002,-76.9046730408689,-9.25251147300558,3782.10497237569,0,80.7,11240.3991683992,0,>3500,,0,-0.318612261911631,-0.0170824650815523,-0.0793806546530338,-0.450585781933797,-0.112261198400375,0.101513773440446,0
021003,-77.1314121319807,-9.2570243187405,3974.97297297297,4.04,165.5,21300.1639405204,1,>3500,,46.9479954610887,1.65847207093038,2.28967176120927,2.39523882279094,1.20948959253016,1.52340210582557,0.220761870705393,4.52976773935071
021004,-77.2117362224654,-9.6554063768799,4318.79140973846,3.17,419.7,67926.1128331572,0,>3500,,0,-0.941148047818469,-0.652877642584742,-0.623757226404628,-1.33098433342584,-0.882125929209651,0.885759647912515,0
021005,-76.9296343583347,-9.30853794592071,3822.82110552764,1.66,89.1,14793.1740064447,0,>3500,,0,-0.370970391820127,-0.200897695848443,-0.185544086517335,-0.524631359350884,-0.262398963570942,0.137619031607178,0
021006,-76.8089189814309,-9.18856043600053,3567.69033760186,0.84,76.3,11111.2199170124,0,>3500,,0,-0.292192244675151,-0.119245973285663,-0.106339544218349,-0.413222235239836,-0.150386825650163,0.0853763078483031,0
021007,-77.0781533514097,-9.42638817017698,3757.56315789474,3.64,152.1,28899.0135960044,0,>3500,,0,-0.506290378656537,-0.393871756482267,-0.378383557431236,-0.716002719995085,-0.535115158698232,0.25632994752018,0
021008,-77.2361652582993,-9.46782760214846,4139.44991698949,2.28,161.9,22017.0708092486,0,>3500,,0,-0.505269927082349,-0.306700855878104,-0.288067224276269,-0.714559583539123,-0.407388575446671,0.255297699213802,0
021009,-77.0925361360307,-9.33161964304207,3465.97976190476,3.93,75.3,10798.0306923626,0,2500-3500,,0,-0.276740889092835,-0.229727369403106,-0.221360958607577,-0.391370718618275,-0.313051669842745,0.0765855196958925,0
021010,-76.884612949101,-9.15101313002988,3532.85419354839,1.01,139,12436.6002498439,0,>3500,,0,-0.304958040370859,-0.135793436859969,-0.122213393768615,-0.43127579664719,-0.172835838971219,0.0929994063868344,0
021011,-76.9849024834917,-9.34744892985828,3664.50489089541,3.21,119.1,21701.8284789644,0,>3500,,0,-0.423771101462073,-0.314348533817691,-0.300001731130962,-0.599302839029449,-0.424266516900813,0.179581946434379,0
021012,-77.0627100858454,-9.35563061074528,2805.36893203884,6.72,9.6,6059.00532623169,0,2500-3500,,0,-0.154698062687782,-0.177210883474989,-0.175048666441776,-0.218776098325905,-0.247556198157284,0.0239314905993529,0
021013,-76.7766543400285,-9.27210531570409,3766.70620774431,0.42,145.5,11652.1948752529,0,>3500,,0,-0.322569254452617,-0.0942277155930224,-0.0811907600372088,-0.456181814451469,-0.114821073984,0.104050923918117,0
021014,-77.0918956126089,-9.6281282630757,4256.50525143221,5.81,561.8,155314.03874092,3,>3500,,19.315704004094,0.756044638029774,1.06318307137344,1.11856945460431,0.699709770241292,0.994905968549036,1.94546853397513,1.54204498690615
021015,-76.9823435076303,-9.46657315967101,4025.57747355321,3.61,144,21665.0237476809,0,>3500,,0,-0.482230634574943,-0.364258269246937,-0.350040693356485,-0.681977103607669,-0.495032295927224,0.232546384922553,0
021016,-76.9315421669624,-9.19112629464506,3234.57731958763,0.42,51.9,10307.7716654107,0,2500-3500,,0,-0.245723420441451,-0.0759797978769205,-0.0653633908089553,-0.347505393781007,-0.0924377937647175,0.0603799993534462,0
021101,-77.918678166447,-10.1737953582459,747.282261029412,0.17,2913.9,217106.025521693,0,500-1500,,0,-0.148390522641976,-0.0526304201460567,-0.0665943240412868,-0.209855889647915,-0.0941785962362565,0.0220197472099589,0
021102,-77.6922732025029,-9.98585033756595,2512.53079710145,0,98.6,6442.00487804878,0,2500-3500,,0,-0.136937547314526,-0.00855319535335782,-0.0395763351063953,-0.19365893661031,-0.0559693898564867,0.0187518918645181,0
021103,-78.1035865612439,-9.82272999187939,481.244507441531,0,631.6,27166.3027794205,0,lowland (<500 m),,0,-0.0285459264515656,-0.00330468909268898,-0.0150291396030995,-0.0403700363383089,-0.0212544130575019,0.000814869916978192,0
021104,-77.7446164770431,-9.89748281213683,2314.22213500785,0,113.3,7679.02574665294,0,1500-2500,,0,-0.133426275374248,-0.00859367029104378,-0.0397294523525064,-0.188693248211189,-0.0561859303425703,0.0178025709602447,0
021105,-77.6647221410978,-9.92103924851163,3099.7670212766,0,167.9,6114.36956521739,0,2500-3500,,0,-0.178422148308295,-0.0103037945107065,-0.0477813050388473,-0.252327021965335,-0.0675729696138238,0.0318344630069474,0
021201,-77.7497662233879,-9.02252217144884,3689.87015362107,0.42,244.2,215115.753253572,1,>3500,,4.64866001152983,-0.604601597925841,2.12543159715298,2.58595092928575,-0.66127610417644,1.59059831797317,1.81439527134317,0.551147820871312
